"mill_cd","codes","type","code_type","dscr","tax_dist","name","curr","tot_mill","percent_rounded"
"001439","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","172.514000","11.45"
"001440","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","114.203000","17.30"
"001441","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.603000","19.07"
"001442","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","154.603000","12.78"
"001443","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","144.203000","13.70"
"001444","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","159.223000","12.41"
"001445","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","114.203000","17.30"
"001446","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","182.114000","10.85"
"001447","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.603000","18.89"
"001448","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","195.284000","10.12"
"001449","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","142.909000","13.82"
"001450","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","173.603000","11.38"
"001451","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","98.673000","20.02"
"001452","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","94.173000","20.98"
"001453","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","94.173000","20.98"
"001454","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","94.173000","20.98"
"001455","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.673000","20.23"
"001456","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","95.173000","20.76"
"001457","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","95.173000","20.76"
"001458","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","102.720000","19.23"
"001459","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.720000","19.05"
"001460","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.773000","20.42"
"001461","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","99.361000","19.88"
"001462","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","149.623000","13.20"
"001463","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","182.114000","10.85"
"001464","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","115.187000","17.15"
"001465","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","118.368000","16.69"
"001466","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","118.368000","16.69"
"002789","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","100.378000","19.68"
"002790","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.784000","19.41"
"002792","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.784000","19.41"
"002794","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.278000","19.51"
"002795","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.784000","19.41"
"002800","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.671000","20.23"
"002801","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.530000","19.08"
"002802","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.671000","20.23"
"002803","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.671000","20.23"
"002805","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","113.788000","17.36"
"002806","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.530000","19.08"
"002807","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.530000","19.08"
"002823","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","84.537000","23.37"
"002824","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.358000","18.93"
"002826","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","100.654000","19.63"
"002828","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","100.284000","19.70"
"002829","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.358000","18.93"
"002840","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","99.387000","19.88"
"002841","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","99.387000","19.88"
"002870","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","85.537000","23.10"
"002872","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","105.154000","18.79"
"002875","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","105.358000","18.75"
"002876","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.784000","18.85"
"002877","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","85.537000","23.10"
"002878","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.654000","19.44"
"002879","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.284000","19.51"
"002880","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.671000","20.44"
"002882","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.671000","20.44"
"002923","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","108.329000","18.24"
"002970","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","99.387000","19.88"
"002980","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.784000","19.41"
"002981","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.784000","19.41"
"002990","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.671000","20.23"
"003000","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","85.573000","23.09"
"003001","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","85.573000","23.09"
"003002","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","85.573000","23.09"
"003010","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","83.857000","23.56"
"003011","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","83.857000","23.56"
"003012","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","83.857000","23.56"
"003273","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.784000","19.41"
"003274","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.278000","19.51"
"003275","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","118.381000","16.69"
"004195","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","110.053000","17.95"
"004196","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","118.368000","16.69"
"004197","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","92.963000","21.25"
"004198","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","81.426000","24.26"
"004199","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","92.963000","21.25"
"004201","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","76.716000","25.75"
"004204","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","87.302000","22.63"
"004205","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","87.302000","22.63"
"004208","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","79.216000","24.94"
"004211","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","95.963000","20.59"
"004214","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","76.716000","25.75"
"004217","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","87.302000","22.63"
"004218","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","92.316000","21.40"
"004219","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","90.288000","21.88"
"004220","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","89.316000","22.12"
"004221","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","89.316000","22.12"
"004222","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","91.437000","21.61"
"004223","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","93.722000","21.08"
"004224","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.839000","20.40"
"004225","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","102.116000","19.35"
"004226","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.154000","18.97"
"004227","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.773000","20.42"
"004228","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.673000","20.23"
"004229","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.673000","20.23"
"004230","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.673000","20.23"
"004231","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","98.673000","20.02"
"004232","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","98.673000","20.02"
"004233","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","105.284000","18.77"
"004234","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.171000","19.53"
"004235","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.154000","18.97"
"004236","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","89.037000","22.19"
"004237","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","105.154000","18.79"
"004238","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.784000","18.85"
"004239","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","105.284000","18.77"
"004240","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","80.216000","24.63"
"004241","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","90.802000","21.76"
"004242","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","92.206000","21.43"
"004243","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.878000","19.02"
"004244","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","79.316000","24.91"
"004245","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","88.037000","22.44"
"004246","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","81.216000","24.33"
"004247","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","81.216000","24.33"
"004248","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","97.463000","20.27"
"004249","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.778000","18.86"
"004250","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","77.716000","25.42"
"004252","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","77.716000","25.42"
"004253","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.963000","20.38"
"004254","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","88.302000","22.37"
"004256","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.963000","20.38"
"004257","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","88.302000","22.37"
"004258","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.963000","20.38"
"004259","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","96.963000","20.38"
"004261","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","90.802000","21.76"
"004262","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.778000","18.86"
"004290","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","91.454000","21.60"
"004530","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","93.963000","21.03"
"004531","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","93.963000","21.03"
"004580","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","88.706000","22.27"
"004791","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.278000","19.51"
"004794","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.278000","19.51"
"004796","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.778000","18.86"
"004941","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","101.740000","19.42"
"005003","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","109.869000","17.98"
"005141","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.778000","19.04"
"005142","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.778000","19.04"
"005143","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","100.378000","19.68"
"005191","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","93.425000","21.15"
"005240","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","94.425000","20.92"
"005241","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","94.425000","20.92"
"005269","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","103.878000","19.02"
"005274","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.778000","18.86"
"005275","100  ","C","COUNTY","BOULDER COUNTY","010001","BOULDER COUNTY GENERAL OPERATING","19.757000","104.778000","18.86"
"000010","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","92.864000","0.20"
"000012","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","96.815000","0.19"
"000014","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","94.687000","0.20"
"000015","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","96.388000","0.19"
"000017","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","100.339000","0.19"
"000018","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","100.339000","0.19"
"000020","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","108.611000","0.17"
"000021","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","114.614000","0.16"
"000026","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","107.864000","0.17"
"000027","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","97.864000","0.19"
"000034","100  ","C","COUNTY","BOULDER COUNTY","010002","BOULDER COUNTY ROAD & BRIDGE","0.186000","91.864000","0.20"
